id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
8736,31-54,1,50001-,Montréal,Montréal,Rosemont--La Petite-Patrie,H1W,104,1714
8740,66-80,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H2K,88,1706
8743,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,104,1709
8744,31-54,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1710
8758,66-80,0,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1691
8759,66-80,1,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1692
8784,31-54,1,10001-20000,Montréal,Montréal,Ville-Marie,H2K,88,1660
8796,31-54,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,1656
8798,31-54,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,1652
8801,0,0,10001-20000,Montréal,Montréal,Le Sud-Ouest,H4E,88,1647
8812,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1639
8813,66-80,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,88,1640
8824,0,0,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1625
8826,31-54,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1627
8827,0,1,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1628
8855,66-80,0,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1L,88,1424
8869,31-54,1,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,1585
8873,31-54,1,10001-20000,Montréal,Montréal,Ville-Marie,H2K,88,1580
8894,55-65,0,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1562
8895,66-80,1,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1563
8902,55-65,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,88,1547
8923,81-95,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1X,104,1532
8929,66-80,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,88,1524
